;No.;Time;Source;Destination;Protocol;Length;Info
3583;3584;1064.108300853;10.0.2.15;10.0.2.8;TCP;66;80  >  54350 [FIN, ACK] Seq=50781 Ack=104 Win=5824 Len=0 TSval=454933 TSecr=3207685714
3584;3585;1064.109246339;10.0.2.15;10.0.2.8;TCP;66;80  >  54342 [ACK] Seq=50782 Ack=105 Win=5824 Len=0 TSval=454933 TSecr=3207685715
3585;3586;1064.111215336;10.0.2.8;10.0.2.15;TCP;74;54378  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3207685718 TSecr=0 WS=128
3586;3587;1064.11314738;10.0.2.15;10.0.2.8;TCP;74;80  >  54378 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=454934 TSecr=3207685718 WS=64
3587;3588;1064.113166134;10.0.2.8;10.0.2.15;TCP;66;54378  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3207685720 TSecr=454934
3588;3589;1064.113216358;10.0.2.8;10.0.2.15;HTTP;357;POST /mutillidae/index.php?page=login.php HTTP/1.0  (application/x-www-form-urlencoded)
3589;3590;1064.11411337;10.0.2.15;10.0.2.8;TCP;66;80  >  54378 [ACK] Seq=1 Ack=292 Win=6912 Len=0 TSval=454934 TSecr=3207685720
3590;3591;1064.11857617;10.0.2.8;10.0.2.15;TCP;66;54352  >  80 [RST, ACK] Seq=104 Ack=50782 Win=64128 Len=0 TSval=3207685726 TSecr=454915
3591;3592;1064.118970806;10.0.2.8;10.0.2.15;TCP;74;54380  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3207685726 TSecr=0 WS=128
3592;3593;1064.1209617010002;10.0.2.15;10.0.2.8;TCP;74;80  >  54380 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=454936 TSecr=3207685726 WS=64
3593;3594;1064.120985736;10.0.2.8;10.0.2.15;TCP;66;54380  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3207685728 TSecr=454936
3594;3595;1064.121030581;10.0.2.8;10.0.2.15;HTTP;357;POST /mutillidae/index.php?page=login.php HTTP/1.0  (application/x-www-form-urlencoded)
3595;3596;1064.121929427;10.0.2.15;10.0.2.8;TCP;66;80  >  54380 [ACK] Seq=1 Ack=292 Win=6912 Len=0 TSval=454936 TSecr=3207685728
3596;3597;1064.127855024;10.0.2.15;10.0.2.8;TCP;66;80  >  54356 [FIN, ACK] Seq=50781 Ack=104 Win=5824 Len=0 TSval=454938 TSecr=3207685714
3597;3598;1064.1283506510001;10.0.2.8;10.0.2.15;TCP;66;54346  >  80 [FIN, ACK] Seq=104 Ack=50782 Win=64128 Len=0 TSval=3207685736 TSecr=454897
3598;3599;1064.128765272;10.0.2.8;10.0.2.15;TCP;74;54382  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3207685736 TSecr=0 WS=128
3599;3600;1064.129124509;10.0.2.15;10.0.2.8;TCP;66;80  >  54346 [ACK] Seq=50782 Ack=105 Win=5824 Len=0 TSval=454938 TSecr=3207685736
3600;3601;1064.129124592;10.0.2.15;10.0.2.8;TCP;74;80  >  54382 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=454938 TSecr=3207685736 WS=64
3601;3602;1064.129148236;10.0.2.8;10.0.2.15;TCP;66;54382  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3207685736 TSecr=454938
3602;3603;1064.1291837239999;10.0.2.8;10.0.2.15;HTTP;357;POST /mutillidae/index.php?page=login.php HTTP/1.0  (application/x-www-form-urlencoded)
3603;3604;1064.130352569;10.0.2.15;10.0.2.8;TCP;66;80  >  54382 [ACK] Seq=1 Ack=292 Win=6912 Len=0 TSval=454938 TSecr=3207685736
3604;3605;1064.15083501;10.0.2.8;10.0.2.15;TCP;66;54350  >  80 [ACK] Seq=104 Ack=50782 Win=34560 Len=0 TSval=3207685758 TSecr=454933
3605;3606;1064.171725634;10.0.2.8;10.0.2.15;TCP;66;54356  >  80 [ACK] Seq=104 Ack=50782 Win=34304 Len=0 TSval=3207685779 TSecr=454938
3606;3607;1064.175526392;10.0.2.8;10.0.2.15;TCP;66;54356  >  80 [RST, ACK] Seq=104 Ack=50782 Win=64128 Len=0 TSval=3207685783 TSecr=454938
3607;3608;1064.175744346;10.0.2.8;10.0.2.15;TCP;74;54384  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3207685783 TSecr=0 WS=128
3608;3609;1064.177523686;10.0.2.15;10.0.2.8;TCP;74;80  >  54384 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=454950 TSecr=3207685783 WS=64
3609;3610;1064.17757915;10.0.2.8;10.0.2.15;TCP;66;54384  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3207685785 TSecr=454950
3610;3611;1064.1776375089999;10.0.2.8;10.0.2.15;HTTP;357;POST /mutillidae/index.php?page=login.php HTTP/1.0  (application/x-www-form-urlencoded)
3611;3612;1064.179103692;10.0.2.15;10.0.2.8;TCP;66;80  >  54384 [ACK] Seq=1 Ack=292 Win=6912 Len=0 TSval=454950 TSecr=3207685785
3612;3613;1064.201892683;10.0.2.8;10.0.2.15;TCP;66;54350  >  80 [RST, ACK] Seq=104 Ack=50782 Win=64128 Len=0 TSval=3207685809 TSecr=454933
3613;3614;1064.202105458;10.0.2.8;10.0.2.15;TCP;74;54386  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3207685809 TSecr=0 WS=128
3614;3615;1064.203961144;10.0.2.15;10.0.2.8;TCP;74;80  >  54386 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=454957 TSecr=3207685809 WS=64
3615;3616;1064.2039866769999;10.0.2.8;10.0.2.15;TCP;66;54386  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3207685811 TSecr=454957
3616;3617;1064.204032609;10.0.2.8;10.0.2.15;HTTP;357;POST /mutillidae/index.php?page=login.php HTTP/1.0  (application/x-www-form-urlencoded)
3617;3618;1064.2054818889999;10.0.2.15;10.0.2.8;TCP;66;80  >  54386 [ACK] Seq=1 Ack=292 Win=6912 Len=0 TSval=454957 TSecr=3207685811
3618;3619;1064.227734328;10.0.2.8;10.0.2.15;TCP;66;54354  >  80 [FIN, ACK] Seq=104 Ack=50782 Win=64128 Len=0 TSval=3207685835 TSecr=454922
3619;3620;1064.227867564;10.0.2.8;10.0.2.15;TCP;74;54388  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3207685835 TSecr=0 WS=128
3620;3621;1064.229348756;10.0.2.15;10.0.2.8;TCP;66;80  >  54354 [ACK] Seq=50782 Ack=105 Win=5824 Len=0 TSval=454963 TSecr=3207685835
3621;3622;1064.2293488130001;10.0.2.15;10.0.2.8;TCP;74;80  >  54388 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=454963 TSecr=3207685835 WS=64
3622;3623;1064.229384031;10.0.2.8;10.0.2.15;TCP;66;54388  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3207685837 TSecr=454963
3623;3624;1064.2294228819999;10.0.2.8;10.0.2.15;HTTP;357;POST /mutillidae/index.php?page=login.php HTTP/1.0  (application/x-www-form-urlencoded)
3624;3625;1064.230837294;10.0.2.15;10.0.2.8;TCP;66;80  >  54388 [ACK] Seq=1 Ack=292 Win=6912 Len=0 TSval=454963 TSecr=3207685837
3625;3626;1064.25089902;10.0.2.15;10.0.2.8;TCP;4410;80  >  54358 [ACK] Seq=1 Ack=104 Win=5824 Len=4344 TSval=454968 TSecr=3207685029 [TCP segment of a reassembled PDU]
3626;3627;1064.25092951;10.0.2.8;10.0.2.15;TCP;66;54358  >  80 [ACK] Seq=104 Ack=4345 Win=62592 Len=0 TSval=3207685858 TSecr=454968
3627;3628;1064.251843553;10.0.2.15;10.0.2.8;TCP;5858;80  >  54358 [ACK] Seq=4345 Ack=104 Win=5824 Len=5792 TSval=454969 TSecr=3207685858 [TCP segment of a reassembled PDU]
3628;3629;1064.251852694;10.0.2.8;10.0.2.15;TCP;66;54358  >  80 [ACK] Seq=104 Ack=10137 Win=61568 Len=0 TSval=3207685859 TSecr=454969
3629;3630;1064.253758265;10.0.2.15;10.0.2.8;TCP;2962;80  >  54358 [PSH, ACK] Seq=10137 Ack=104 Win=5824 Len=2896 TSval=454969 TSecr=3207685859 [TCP segment of a reassembled PDU]
3630;3631;1064.253767317;10.0.2.8;10.0.2.15;TCP;66;54358  >  80 [ACK] Seq=104 Ack=13033 Win=59648 Len=0 TSval=3207685861 TSecr=454969
3631;3632;1064.310401291;10.0.2.15;10.0.2.8;TCP;2962;80  >  54358 [ACK] Seq=13033 Ack=104 Win=5824 Len=2896 TSval=454983 TSecr=3207685861 [TCP segment of a reassembled PDU]
3632;3633;1064.3104199030001;10.0.2.8;10.0.2.15;TCP;66;54358  >  80 [ACK] Seq=104 Ack=15929 Win=57728 Len=0 TSval=3207685918 TSecr=454983
3633;3634;1064.3109130110001;10.0.2.15;10.0.2.8;TCP;5858;80  >  54358 [ACK] Seq=15929 Ack=104 Win=5824 Len=5792 TSval=454983 TSecr=3207685861 [TCP segment of a reassembled PDU]
3634;3635;1064.310920075;10.0.2.8;10.0.2.15;TCP;66;54358  >  80 [ACK] Seq=104 Ack=21721 Win=53888 Len=0 TSval=3207685918 TSecr=454983
3635;3636;1064.310993825;10.0.2.15;10.0.2.8;TCP;1514;80  >  54358 [ACK] Seq=21721 Ack=104 Win=5824 Len=1448 TSval=454983 TSecr=3207685918 [TCP segment of a reassembled PDU]
3636;3637;1064.31099951;10.0.2.8;10.0.2.15;TCP;66;54358  >  80 [ACK] Seq=104 Ack=23169 Win=52992 Len=0 TSval=3207685918 TSecr=454983
3637;3638;1064.311401184;10.0.2.15;10.0.2.8;TCP;2962;80  >  54358 [ACK] Seq=23169 Ack=104 Win=5824 Len=2896 TSval=454984 TSecr=3207685918 [TCP segment of a reassembled PDU]
3638;3639;1064.311407313;10.0.2.8;10.0.2.15;TCP;66;54358  >  80 [ACK] Seq=104 Ack=26065 Win=51072 Len=0 TSval=3207685919 TSecr=454984
3639;3640;1064.3129043210001;10.0.2.15;10.0.2.8;TCP;2962;80  >  54358 [PSH, ACK] Seq=26065 Ack=104 Win=5824 Len=2896 TSval=454984 TSecr=3207685918 [TCP segment of a reassembled PDU]
3640;3641;1064.312911143;10.0.2.8;10.0.2.15;TCP;66;54358  >  80 [ACK] Seq=104 Ack=28961 Win=49152 Len=0 TSval=3207685920 TSecr=454984
3641;3642;1064.327535168;10.0.2.15;10.0.2.8;TCP;7306;80  >  54358 [ACK] Seq=28961 Ack=104 Win=5824 Len=7240 TSval=454988 TSecr=3207685920 [TCP segment of a reassembled PDU]
3642;3643;1064.327554939;10.0.2.8;10.0.2.15;TCP;66;54358  >  80 [ACK] Seq=104 Ack=36201 Win=44160 Len=0 TSval=3207685935 TSecr=454988
3643;3644;1064.32797168;10.0.2.15;10.0.2.8;TCP;4410;80  >  54358 [ACK] Seq=36201 Ack=104 Win=5824 Len=4344 TSval=454988 TSecr=3207685920 [TCP segment of a reassembled PDU]
3644;3645;1064.32797963;10.0.2.8;10.0.2.15;TCP;66;54358  >  80 [ACK] Seq=104 Ack=40545 Win=41344 Len=0 TSval=3207685935 TSecr=454988
3645;3646;1064.328712068;10.0.2.15;10.0.2.8;TCP;1514;80  >  54358 [ACK] Seq=40545 Ack=104 Win=5824 Len=1448 TSval=454988 TSecr=3207685920 [TCP segment of a reassembled PDU]
3646;3647;1064.328712178;10.0.2.15;10.0.2.8;HTTP;8854;HTTP/1.1 200 OK  (text/html)
3647;3648;1064.328720454;10.0.2.8;10.0.2.15;TCP;66;54358  >  80 [ACK] Seq=104 Ack=41993 Win=40320 Len=0 TSval=3207685936 TSecr=454988
3648;3649;1064.328733428;10.0.2.8;10.0.2.15;TCP;66;54358  >  80 [ACK] Seq=104 Ack=50781 Win=34304 Len=0 TSval=3207685936 TSecr=454988
3649;3650;1064.328940874;10.0.2.15;10.0.2.8;TCP;66;80  >  54358 [FIN, ACK] Seq=50781 Ack=104 Win=5824 Len=0 TSval=454988 TSecr=3207685935
3650;3651;1064.3522741919999;10.0.2.8;10.0.2.15;TCP;66;54358  >  80 [RST, ACK] Seq=104 Ack=50782 Win=64128 Len=0 TSval=3207685959 TSecr=454988
3651;3652;1064.352483399;10.0.2.8;10.0.2.15;TCP;74;54390  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3207685960 TSecr=0 WS=128
3652;3653;1064.3539377460002;10.0.2.15;10.0.2.8;TCP;74;80  >  54390 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=454994 TSecr=3207685960 WS=64
3653;3654;1064.353961665;10.0.2.8;10.0.2.15;TCP;66;54390  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3207685961 TSecr=454994
3654;3655;1064.3540024489998;10.0.2.8;10.0.2.15;HTTP;356;POST /mutillidae/index.php?page=login.php HTTP/1.0  (application/x-www-form-urlencoded)
3655;3656;1064.354933348;10.0.2.15;10.0.2.8;TCP;66;80  >  54390 [ACK] Seq=1 Ack=291 Win=6912 Len=0 TSval=454994 TSecr=3207685961
3656;3657;1064.487028386;10.0.2.15;10.0.2.8;TCP;2962;80  >  54360 [ACK] Seq=1 Ack=104 Win=5824 Len=2896 TSval=455027 TSecr=3207685051 [TCP segment of a reassembled PDU]
3657;3658;1064.4871110410002;10.0.2.8;10.0.2.15;TCP;66;54360  >  80 [ACK] Seq=104 Ack=2897 Win=63488 Len=0 TSval=3207686094 TSecr=455027
3658;3659;1064.487204573;10.0.2.15;10.0.2.8;TCP;1514;80  >  54360 [ACK] Seq=2897 Ack=104 Win=5824 Len=1448 TSval=455027 TSecr=3207685051 [TCP segment of a reassembled PDU]
3659;3660;1064.487209637;10.0.2.8;10.0.2.15;TCP;66;54360  >  80 [ACK] Seq=104 Ack=4345 Win=64128 Len=0 TSval=3207686094 TSecr=455027
3660;3661;1064.54673371;10.0.2.15;10.0.2.8;TCP;2962;80  >  54362 [ACK] Seq=1 Ack=104 Win=5824 Len=2896 TSval=455042 TSecr=3207685147 [TCP segment of a reassembled PDU]
3661;3662;1064.546759855;10.0.2.8;10.0.2.15;TCP;66;54362  >  80 [ACK] Seq=104 Ack=2897 Win=63488 Len=0 TSval=3207686154 TSecr=455042
3662;3663;1064.546924516;10.0.2.15;10.0.2.8;TCP;1514;80  >  54362 [ACK] Seq=2897 Ack=104 Win=5824 Len=1448 TSval=455042 TSecr=3207685147 [TCP segment of a reassembled PDU]
3663;3664;1064.546924583;10.0.2.15;10.0.2.8;TCP;7306;80  >  54360 [ACK] Seq=4345 Ack=104 Win=5824 Len=7240 TSval=455042 TSecr=3207686094 [TCP segment of a reassembled PDU]
3664;3665;1064.5469328230001;10.0.2.8;10.0.2.15;TCP;66;54362  >  80 [ACK] Seq=104 Ack=4345 Win=62592 Len=0 TSval=3207686154 TSecr=455042
3665;3666;1064.546944721;10.0.2.8;10.0.2.15;TCP;66;54360  >  80 [ACK] Seq=104 Ack=11585 Win=60672 Len=0 TSval=3207686154 TSecr=455042
3666;3667;1064.547037785;10.0.2.15;10.0.2.8;TCP;1514;80  >  54362 [ACK] Seq=4345 Ack=104 Win=5824 Len=1448 TSval=455042 TSecr=3207686154 [TCP segment of a reassembled PDU]
3667;3668;1064.547043416;10.0.2.8;10.0.2.15;TCP;66;54362  >  80 [ACK] Seq=104 Ack=5793 Win=61568 Len=0 TSval=3207686154 TSecr=455042
3668;3669;1064.547724544;10.0.2.15;10.0.2.8;TCP;1514;80  >  54362 [ACK] Seq=5793 Ack=104 Win=5824 Len=1448 TSval=455042 TSecr=3207686154 [TCP segment of a reassembled PDU]
3669;3670;1064.547724603;10.0.2.15;10.0.2.8;TCP;1514;80  >  54360 [PSH, ACK] Seq=11585 Ack=104 Win=5824 Len=1448 TSval=455043 TSecr=3207686154 [TCP segment of a reassembled PDU]
3670;3671;1064.547724661;10.0.2.15;10.0.2.8;TCP;5858;80  >  54362 [PSH, ACK] Seq=7241 Ack=104 Win=5824 Len=5792 TSval=455043 TSecr=3207686154 [TCP segment of a reassembled PDU]
3671;3672;1064.547724709;10.0.2.15;10.0.2.8;TCP;4410;80  >  54360 [ACK] Seq=13033 Ack=104 Win=5824 Len=4344 TSval=455043 TSecr=3207686154 [TCP segment of a reassembled PDU]
3672;3673;1064.5477342289998;10.0.2.8;10.0.2.15;TCP;66;54362  >  80 [ACK] Seq=104 Ack=7241 Win=64128 Len=0 TSval=3207686155 TSecr=455042
3673;3674;1064.5477459869999;10.0.2.8;10.0.2.15;TCP;66;54360  >  80 [ACK] Seq=104 Ack=13033 Win=59648 Len=0 TSval=3207686155 TSecr=455043
3674;3675;1064.547754258;10.0.2.8;10.0.2.15;TCP;66;54362  >  80 [ACK] Seq=104 Ack=13033 Win=60672 Len=0 TSval=3207686155 TSecr=455043
3675;3676;1064.5477615519999;10.0.2.8;10.0.2.15;TCP;66;54360  >  80 [ACK] Seq=104 Ack=17377 Win=56832 Len=0 TSval=3207686155 TSecr=455043
3676;3677;1064.548421121;10.0.2.15;10.0.2.8;TCP;2962;80  >  54360 [ACK] Seq=17377 Ack=104 Win=5824 Len=2896 TSval=455043 TSecr=3207686154 [TCP segment of a reassembled PDU]
3677;3678;1064.548426913;10.0.2.8;10.0.2.15;TCP;66;54360  >  80 [ACK] Seq=104 Ack=20273 Win=54912 Len=0 TSval=3207686156 TSecr=455043
3678;3679;1064.54859609;10.0.2.15;10.0.2.8;TCP;1514;80  >  54360 [ACK] Seq=20273 Ack=104 Win=5824 Len=1448 TSval=455043 TSecr=3207686155 [TCP segment of a reassembled PDU]
3679;3680;1064.548601302;10.0.2.8;10.0.2.15;TCP;66;54360  >  80 [ACK] Seq=104 Ack=21721 Win=53888 Len=0 TSval=3207686156 TSecr=455043
3680;3681;1064.54952906;10.0.2.15;10.0.2.8;TCP;7306;80  >  54360 [ACK] Seq=21721 Ack=104 Win=5824 Len=7240 TSval=455043 TSecr=3207686155 [TCP segment of a reassembled PDU]
3681;3682;1064.549529141;10.0.2.15;10.0.2.8;TCP;1514;80  >  54360 [PSH, ACK] Seq=28961 Ack=104 Win=5824 Len=1448 TSval=455043 TSecr=3207686156 [TCP segment of a reassembled PDU]
3682;3683;1064.549536455;10.0.2.8;10.0.2.15;TCP;66;54360  >  80 [ACK] Seq=104 Ack=28961 Win=49152 Len=0 TSval=3207686157 TSecr=455043
3683;3684;1064.549547763;10.0.2.8;10.0.2.15;TCP;66;54360  >  80 [ACK] Seq=104 Ack=30409 Win=48128 Len=0 TSval=3207686157 TSecr=455043
3684;3685;1064.560400696;10.0.2.15;10.0.2.8;TCP;14546;80  >  54360 [ACK] Seq=30409 Ack=104 Win=5824 Len=14480 TSval=455046 TSecr=3207686157 [TCP segment of a reassembled PDU]
3685;3686;1064.560419169;10.0.2.8;10.0.2.15;TCP;66;54360  >  80 [ACK] Seq=104 Ack=44889 Win=38400 Len=0 TSval=3207686168 TSecr=455046
3686;3687;1064.562332229;10.0.2.15;10.0.2.8;HTTP;5958;HTTP/1.1 200 OK  (text/html)
3687;3688;1064.562341991;10.0.2.8;10.0.2.15;TCP;66;54360  >  80 [ACK] Seq=104 Ack=50781 Win=34304 Len=0 TSval=3207686170 TSecr=455046
3688;3689;1064.56246647;10.0.2.15;10.0.2.8;TCP;66;80  >  54360 [FIN, ACK] Seq=50781 Ack=104 Win=5824 Len=0 TSval=455046 TSecr=3207686168
3689;3690;1064.588587681;10.0.2.8;10.0.2.15;TCP;66;54360  >  80 [RST, ACK] Seq=104 Ack=50782 Win=64128 Len=0 TSval=3207686196 TSecr=455046
3690;3691;1064.588798285;10.0.2.8;10.0.2.15;TCP;74;54392  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3207686196 TSecr=0 WS=128
3691;3692;1064.590186889;10.0.2.15;10.0.2.8;TCP;74;80  >  54392 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=455053 TSecr=3207686196 WS=64
3692;3693;1064.590209529;10.0.2.8;10.0.2.15;TCP;66;54392  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3207686197 TSecr=455053
3693;3694;1064.590245451;10.0.2.8;10.0.2.15;HTTP;357;POST /mutillidae/index.php?page=login.php HTTP/1.0  (application/x-www-form-urlencoded)
3694;3695;1064.591629706;10.0.2.15;10.0.2.8;TCP;66;80  >  54392 [ACK] Seq=1 Ack=292 Win=6912 Len=0 TSval=455054 TSecr=3207686197
3695;3696;1064.610698213;10.0.2.15;10.0.2.8;TCP;5858;80  >  54362 [ACK] Seq=13033 Ack=104 Win=5824 Len=5792 TSval=455058 TSecr=3207686155 [TCP segment of a reassembled PDU]
3696;3697;1064.610714869;10.0.2.8;10.0.2.15;TCP;66;54362  >  80 [ACK] Seq=104 Ack=18825 Win=61568 Len=0 TSval=3207686218 TSecr=455058
3697;3698;1064.61116608;10.0.2.15;10.0.2.8;TCP;5858;80  >  54362 [ACK] Seq=18825 Ack=104 Win=5824 Len=5792 TSval=455058 TSecr=3207686155 [TCP segment of a reassembled PDU]
3698;3699;1064.611171582;10.0.2.8;10.0.2.15;TCP;66;54362  >  80 [ACK] Seq=104 Ack=24617 Win=57728 Len=0 TSval=3207686218 TSecr=455058
3699;3700;1064.612133849;10.0.2.15;10.0.2.8;TCP;7306;80  >  54362 [PSH, ACK] Seq=24617 Ack=104 Win=5824 Len=7240 TSval=455059 TSecr=3207686218 [TCP segment of a reassembled PDU]
3700;3701;1064.6121408019999;10.0.2.8;10.0.2.15;TCP;66;54362  >  80 [ACK] Seq=104 Ack=31857 Win=52992 Len=0 TSval=3207686219 TSecr=455059
3701;3702;1064.635595889;10.0.2.15;10.0.2.8;TCP;5858;80  >  54362 [ACK] Seq=31857 Ack=104 Win=5824 Len=5792 TSval=455065 TSecr=3207686219 [TCP segment of a reassembled PDU]
3702;3703;1064.635618748;10.0.2.8;10.0.2.15;TCP;66;54362  >  80 [ACK] Seq=104 Ack=37649 Win=49152 Len=0 TSval=3207686243 TSecr=455065
3703;3704;1064.636554519;10.0.2.15;10.0.2.8;TCP;8754;80  >  54362 [ACK] Seq=37649 Ack=104 Win=5824 Len=8688 TSval=455065 TSecr=3207686219 [TCP segment of a reassembled PDU]
3704;3705;1064.636562656;10.0.2.8;10.0.2.15;TCP;66;54362  >  80 [ACK] Seq=104 Ack=46337 Win=43264 Len=0 TSval=3207686244 TSecr=455065
3705;3706;1064.6375215110002;10.0.2.15;10.0.2.8;HTTP;4510;HTTP/1.1 200 OK  (text/html)
3706;3707;1064.649843734;10.0.2.8;10.0.2.15;TCP;66;54362  >  80 [RST, ACK] Seq=104 Ack=50782 Win=64128 Len=0 TSval=3207686257 TSecr=455065
3707;3708;1064.650091832;10.0.2.15;10.0.2.8;TCP;1514;80  >  54364 [ACK] Seq=1 Ack=104 Win=5824 Len=1448 TSval=455068 TSecr=3207685303 [TCP segment of a reassembled PDU]
3708;3709;1064.6501112419999;10.0.2.8;10.0.2.15;TCP;66;54364  >  80 [ACK] Seq=104 Ack=1449 Win=64128 Len=0 TSval=3207686257 TSecr=455068
3709;3710;1064.6502367169999;10.0.2.8;10.0.2.15;TCP;74;54394  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3207686257 TSecr=0 WS=128
3710;3711;1064.650331216;10.0.2.15;10.0.2.8;TCP;74;80  >  54394 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=455068 TSecr=3207686257 WS=64
3711;3712;1064.650345382;10.0.2.8;10.0.2.15;TCP;66;54394  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3207686258 TSecr=455068
3712;3713;1064.650431078;10.0.2.8;10.0.2.15;HTTP;357;POST /mutillidae/index.php?page=login.php HTTP/1.0  (application/x-www-form-urlencoded)
3713;3714;1064.650770318;10.0.2.15;10.0.2.8;TCP;66;80  >  54394 [ACK] Seq=1 Ack=292 Win=6912 Len=0 TSval=455068 TSecr=3207686258
3714;3715;1064.696124173;10.0.2.15;10.0.2.8;TCP;1514;80  >  54366 [ACK] Seq=1 Ack=104 Win=5824 Len=1448 TSval=455080 TSecr=3207685418 [TCP segment of a reassembled PDU]
3715;3716;1064.6961467039998;10.0.2.8;10.0.2.15;TCP;66;54366  >  80 [ACK] Seq=104 Ack=1449 Win=64128 Len=0 TSval=3207686303 TSecr=455080
3716;3717;1064.697110024;10.0.2.15;10.0.2.8;TCP;2962;80  >  54366 [ACK] Seq=1449 Ack=104 Win=5824 Len=2896 TSval=455080 TSecr=3207685418 [TCP segment of a reassembled PDU]
3717;3718;1064.6971168510001;10.0.2.8;10.0.2.15;TCP;66;54366  >  80 [ACK] Seq=104 Ack=4345 Win=63488 Len=0 TSval=3207686304 TSecr=455080
3718;3719;1064.6990745189999;10.0.2.15;10.0.2.8;TCP;2962;80  >  54366 [ACK] Seq=4345 Ack=104 Win=5824 Len=2896 TSval=455080 TSecr=3207686303 [TCP segment of a reassembled PDU]
3719;3720;1064.699074622;10.0.2.15;10.0.2.8;TCP;4410;80  >  54366 [ACK] Seq=7241 Ack=104 Win=5824 Len=4344 TSval=455080 TSecr=3207686304 [TCP segment of a reassembled PDU]
3720;3721;1064.699089545;10.0.2.8;10.0.2.15;TCP;66;54366  >  80 [ACK] Seq=104 Ack=7241 Win=63488 Len=0 TSval=3207686306 TSecr=455080
3721;3722;1064.699105237;10.0.2.8;10.0.2.15;TCP;66;54366  >  80 [ACK] Seq=104 Ack=11585 Win=60672 Len=0 TSval=3207686306 TSecr=455080
3722;3723;1064.701020802;10.0.2.15;10.0.2.8;TCP;1514;80  >  54366 [PSH, ACK] Seq=11585 Ack=104 Win=5824 Len=1448 TSval=455081 TSecr=3207686306 [TCP segment of a reassembled PDU]
3723;3724;1064.7010325869999;10.0.2.8;10.0.2.15;TCP;66;54366  >  80 [ACK] Seq=104 Ack=13033 Win=59648 Len=0 TSval=3207686308 TSecr=455081
3724;3725;1064.706570445;10.0.2.15;10.0.2.8;TCP;10202;80  >  54366 [ACK] Seq=13033 Ack=104 Win=5824 Len=10136 TSval=455082 TSecr=3207686308 [TCP segment of a reassembled PDU]
3725;3726;1064.706606485;10.0.2.8;10.0.2.15;TCP;66;54366  >  80 [ACK] Seq=104 Ack=23169 Win=52992 Len=0 TSval=3207686314 TSecr=455082
3726;3727;1064.70754711;10.0.2.15;10.0.2.8;TCP;4410;80  >  54366 [ACK] Seq=23169 Ack=104 Win=5824 Len=4344 TSval=455082 TSecr=3207686314 [TCP segment of a reassembled PDU]
3727;3728;1064.707555689;10.0.2.8;10.0.2.15;TCP;66;54366  >  80 [ACK] Seq=104 Ack=27513 Win=50048 Len=0 TSval=3207686315 TSecr=455082
3728;3729;1064.7076313789998;10.0.2.15;10.0.2.8;TCP;1514;80  >  54366 [ACK] Seq=27513 Ack=104 Win=5824 Len=1448 TSval=455082 TSecr=3207686314 [TCP segment of a reassembled PDU]
